maxNonePCDays,minPCDays,lowPercentile,PCPercentile,EPCPercentile,PCLowBound,PCUpBound,Accuracy,F1,Precision,Recall,PercentileUsed,support_start,support_end,Confidence_start,Confidence_end,start_month,end_month,instance_number,location_number,classifier
1,8,0.2,0.6,0.9,0.6,0.9,0.654205607,0.654205607,0.654205607,0.654205607,loc_Individuals.txt,64,118,0.15,1,5,9,214,156,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.546728972,0.548837209,0.546296296,0.551401869,loc_Individuals.txt,64,118,0.2,1,5,9,214,6,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.672897196,0.675925926,0.669724771,0.682242991,loc_Individuals.txt,68,118,0.15,1,5,9,214,143,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.546728972,0.548837209,0.546296296,0.551401869,loc_Individuals.txt,68,118,0.2,1,5,9,214,6,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.672897196,0.675925926,0.669724771,0.682242991,loc_Individuals.txt,72,118,0.15,1,5,9,214,127,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,72,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.677570093,0.687782805,0.666666667,0.710280374,loc_Individuals.txt,75,118,0.15,1,5,9,214,114,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,75,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.635514019,0.621359223,0.646464646,0.598130841,loc_Individuals.txt,78,118,0.15,1,5,9,214,107,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,78,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.663551402,0.663551402,0.663551402,0.663551402,loc_Individuals.txt,81,118,0.15,1,5,9,214,99,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,81,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.658878505,0.66359447,0.654545455,0.672897196,loc_Individuals.txt,85,118,0.15,1,5,9,214,76,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,85,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.635514019,0.635514019,0.635514019,0.635514019,loc_Individuals.txt,89,118,0,1,5,9,214,584,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.61682243,0.585858586,0.637362637,0.542056075,loc_Individuals.txt,89,118,0.15,1,5,9,214,58,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.560747664,0.548076923,0.564356436,0.53271028,loc_Individuals.txt,89,118,0.2,1,5,9,214,5,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.593457944,0.579710145,0.6,0.560747664,loc_Individuals.txt,95,118,0,1,5,9,214,302,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.64953271,0.623115578,0.673913043,0.579439252,loc_Individuals.txt,95,118,0.15,1,5,9,214,30,J48
1,8,0.2,0.6,0.9,0.6,0.9,0.612149533,0.560846561,0.646341463,0.495327103,loc_Individuals.txt,95,118,0.2,1,5,9,214,4,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,0,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,0,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,21,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,21,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,31,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,31,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,40,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,40,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,48,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,48,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,56,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,56,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.621710526,0.62295082,0.620915033,0.625,loc_Individuals.txt,63,152,0.2,1,5,9,304,147,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,63,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.608552632,0.61237785,0.606451613,0.618421053,loc_Individuals.txt,70,152,0.2,1,5,9,304,145,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,70,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.601973684,0.605863192,0.6,0.611842105,loc_Individuals.txt,76,152,0.2,1,5,9,304,141,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,76,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.582236842,0.599369085,0.575757576,0.625,loc_Individuals.txt,81,152,0.2,1,5,9,304,137,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,81,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.592105263,0.592105263,0.592105263,0.592105263,loc_Individuals.txt,85,152,0.2,1,5,9,304,130,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,85,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.582524272,0.573248408,0.592105263,loc_Individuals.txt,90,152,0.2,1,5,9,304,125,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.575657895,0.571428571,0.577181208,0.565789474,loc_Individuals.txt,90,152,0.25,1,5,9,304,7,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.634868421,0.640776699,0.630573248,0.651315789,loc_Individuals.txt,95,152,0.2,1,5,9,304,112,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.615131579,0.613861386,0.61589404,0.611842105,loc_Individuals.txt,95,152,0.25,1,5,9,304,6,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.648026316,0.649180328,0.647058824,0.651315789,loc_Individuals.txt,100,152,0.2,1,5,9,304,96,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.615131579,0.613861386,0.61589404,0.611842105,loc_Individuals.txt,100,152,0.25,1,5,9,304,6,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.664473684,0.648275862,0.68115942,0.618421053,loc_Individuals.txt,105,152,0.2,1,5,9,304,81,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.615131579,0.613861386,0.61589404,0.611842105,loc_Individuals.txt,105,152,0.25,1,5,9,304,6,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.661184211,0.655518395,0.666666667,0.644736842,loc_Individuals.txt,107,152,0.2,1,5,9,304,70,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.615131579,0.613861386,0.61589404,0.611842105,loc_Individuals.txt,107,152,0.25,1,5,9,304,6,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.605263158,0.607843137,0.603896104,0.611842105,loc_Individuals.txt,112,152,0.2,1,5,9,304,55,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.565789474,0.574193548,0.563291139,0.585526316,loc_Individuals.txt,112,152,0.25,1,5,9,304,5,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.618421053,0.579710145,0.64516129,0.526315789,loc_Individuals.txt,117,152,0,1,5,9,304,814,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.651315789,0.634482759,0.666666667,0.605263158,loc_Individuals.txt,117,152,0.15,1,5,9,304,799,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.565789474,0.582278481,0.56097561,0.605263158,loc_Individuals.txt,117,152,0.2,1,5,9,304,39,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.565789474,0.574193548,0.563291139,0.585526316,loc_Individuals.txt,117,152,0.25,1,5,9,304,5,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.654605263,0.653465347,0.655629139,0.651315789,loc_Individuals.txt,121,152,0,1,5,9,304,552,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.654605263,0.653465347,0.655629139,0.651315789,loc_Individuals.txt,121,152,0.15,1,5,9,304,548,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.680921053,0.688102894,0.672955975,0.703947368,loc_Individuals.txt,121,152,0.2,1,5,9,304,30,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.552631579,0.552631579,0.552631579,0.552631579,loc_Individuals.txt,121,152,0.25,1,5,9,304,4,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.654605263,0.648829431,0.659863946,0.638157895,loc_Individuals.txt,127,152,0,1,5,9,304,284,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.595394737,0.61682243,0.585798817,0.651315789,loc_Individuals.txt,127,152,0.2,1,5,9,304,20,J48
2,8,0.2,0.6,0.9,0.6,0.9,0.552631579,0.552631579,0.552631579,0.552631579,loc_Individuals.txt,127,152,0.25,1,5,9,304,4,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,1,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,1,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,1,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,25,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,25,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,25,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,36,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,36,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,36,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,47,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,47,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,47,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,56,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,56,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,56,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,64,170,0.2,1,5,9,326,376,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,64,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,64,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.680981595,0.675,0.687898089,0.662576687,loc_Individuals.txt,72,170,0.2,1,5,9,326,372,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.656626506,0.644970414,0.668711656,loc_Individuals.txt,72,170,0.25,1,5,9,326,29,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,72,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.671779141,0.670769231,0.672839506,0.668711656,loc_Individuals.txt,80,170,0.2,1,5,9,326,362,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.634969325,0.642642643,0.629411765,0.656441718,loc_Individuals.txt,80,170,0.25,1,5,9,326,28,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,80,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.671779141,0.670769231,0.672839506,0.668711656,loc_Individuals.txt,86,170,0.2,1,5,9,326,353,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.634969325,0.642642643,0.629411765,0.656441718,loc_Individuals.txt,86,170,0.25,1,5,9,326,28,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,86,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.653374233,0.658610272,0.648809524,0.668711656,loc_Individuals.txt,91,170,0.2,1,5,9,326,341,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.634969325,0.642642643,0.629411765,0.656441718,loc_Individuals.txt,91,170,0.25,1,5,9,326,28,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,91,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.656441718,0.662650602,0.650887574,0.674846626,loc_Individuals.txt,96,170,0.2,1,5,9,326,317,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.634969325,0.644776119,0.627906977,0.662576687,loc_Individuals.txt,96,170,0.25,1,5,9,326,27,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,96,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.690184049,0.700296736,0.67816092,0.72392638,loc_Individuals.txt,102,170,0.2,1,5,9,326,295,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.647239264,0.641744548,0.651898734,0.63190184,loc_Individuals.txt,102,170,0.25,1,5,9,326,26,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,102,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.693251534,0.705882353,0.677966102,0.736196319,loc_Individuals.txt,106,170,0.2,1,5,9,326,274,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.647239264,0.639498433,0.653846154,0.625766871,loc_Individuals.txt,106,170,0.25,1,5,9,326,25,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,106,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.690184049,0.691131498,0.68902439,0.693251534,loc_Individuals.txt,112,170,0.2,1,5,9,326,250,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.650306748,0.64375,0.656050955,0.63190184,loc_Individuals.txt,112,170,0.25,1,5,9,326,23,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,112,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.68404908,0.686930091,0.680722892,0.693251534,loc_Individuals.txt,117,170,0.2,1,5,9,326,230,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.644171779,0.646341463,0.642424242,0.650306748,loc_Individuals.txt,117,170,0.25,1,5,9,326,21,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,117,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.690184049,0.700296736,0.67816092,0.72392638,loc_Individuals.txt,119,170,0.2,1,5,9,326,211,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.644171779,0.646341463,0.642424242,0.650306748,loc_Individuals.txt,119,170,0.25,1,5,9,326,21,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,119,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.687116564,0.685185185,0.689440994,0.680981595,loc_Individuals.txt,124,170,0.2,1,5,9,326,178,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.647239264,0.662756598,0.634831461,0.693251534,loc_Individuals.txt,124,170,0.25,1,5,9,326,18,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,124,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.668711656,0.664596273,0.672955975,0.656441718,loc_Individuals.txt,129,170,0,1,5,9,326,835,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.668711656,0.656050955,0.682119205,0.63190184,loc_Individuals.txt,129,170,0.2,1,5,9,326,149,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.625766871,0.634730539,0.619883041,0.650306748,loc_Individuals.txt,129,170,0.25,1,5,9,326,17,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,129,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.641104294,0.630914826,0.649350649,0.613496933,loc_Individuals.txt,134,170,0,1,5,9,326,534,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.659509202,0.649842271,0.668831169,0.63190184,loc_Individuals.txt,134,170,0.2,1,5,9,326,122,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.585889571,0.617563739,0.573684211,0.668711656,loc_Individuals.txt,134,170,0.25,1,5,9,326,15,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,134,170,0.3,1,5,9,326,2,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.687116564,0.690909091,0.682634731,0.699386503,loc_Individuals.txt,140,170,0,1,5,9,326,280,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.656441718,0.664670659,0.649122807,0.680981595,loc_Individuals.txt,140,170,0.2,1,5,9,326,89,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.619631902,0.630952381,0.612716763,0.650306748,loc_Individuals.txt,140,170,0.25,1,5,9,326,14,J48
3,8,0.2,0.6,0.9,0.6,0.9,0.496932515,0.5,0.496969697,0.503067485,loc_Individuals.txt,140,170,0.3,1,5,9,326,2,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,0,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,0,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,7,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,7,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,11,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,11,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,17,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,17,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,22,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,22,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,27,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,27,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.744680851,0.714285714,0.777777778,loc_Individuals.txt,31,96,0.15,1,5,9,180,32,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,31,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.727777778,0.740740741,0.707070707,0.777777778,loc_Individuals.txt,35,96,0.15,1,5,9,180,29,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,35,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.722222222,0.739583333,0.696078431,0.788888889,loc_Individuals.txt,39,96,0.15,1,5,9,180,28,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,39,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.722222222,0.739583333,0.696078431,0.788888889,loc_Individuals.txt,43,96,0.15,1,5,9,180,28,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,43,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.611111111,0.646464646,0.592592593,0.711111111,loc_Individuals.txt,46,96,0.1,1,5,9,180,842,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.722222222,0.739583333,0.696078431,0.788888889,loc_Individuals.txt,46,96,0.15,1,5,9,180,28,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,46,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.611111111,0.646464646,0.592592593,0.711111111,loc_Individuals.txt,49,96,0.1,1,5,9,180,814,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.755102041,0.698113208,0.822222222,loc_Individuals.txt,49,96,0.15,1,5,9,180,26,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.605555556,0.620320856,0.597938144,0.644444444,loc_Individuals.txt,49,96,0.2,1,5,9,180,1,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.655555556,0.696078431,0.622807018,0.788888889,loc_Individuals.txt,52,96,0.1,1,5,9,180,778,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.75,0.771573604,0.710280374,0.844444444,loc_Individuals.txt,52,96,0.15,1,5,9,180,25,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.683333333,0.713567839,0.651376147,0.788888889,loc_Individuals.txt,55,96,0.1,1,5,9,180,730,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.75,0.705882353,0.8,loc_Individuals.txt,55,96,0.15,1,5,9,180,22,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.65,0.676923077,0.628571429,0.733333333,loc_Individuals.txt,59,96,0.1,1,5,9,180,675,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.75,0.756756757,0.736842105,0.777777778,loc_Individuals.txt,59,96,0.15,1,5,9,180,18,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.644444444,0.663157895,0.63,0.7,loc_Individuals.txt,60,96,0.1,1,5,9,180,660,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.733333333,0.741935484,0.71875,0.766666667,loc_Individuals.txt,60,96,0.15,1,5,9,180,17,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.638888889,0.652406417,0.628865979,0.677777778,loc_Individuals.txt,64,96,0.1,1,5,9,180,603,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.7,0.709677419,0.6875,0.733333333,loc_Individuals.txt,64,96,0.15,1,5,9,180,15,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.644444444,0.666666667,0.62745098,0.711111111,loc_Individuals.txt,67,96,0.1,1,5,9,180,539,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.722222222,0.734042553,0.704081633,0.766666667,loc_Individuals.txt,67,96,0.15,1,5,9,180,12,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.672222222,0.674033149,0.67032967,0.677777778,loc_Individuals.txt,71,96,0,1,5,9,180,556,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.65,0.648044693,0.651685393,0.644444444,loc_Individuals.txt,71,96,0.1,1,5,9,180,440,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.722222222,0.734042553,0.704081633,0.766666667,loc_Individuals.txt,71,96,0.15,1,5,9,180,12,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.644444444,0.659574468,0.632653061,0.688888889,loc_Individuals.txt,76,96,0,1,5,9,180,307,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.627777778,0.637837838,0.621052632,0.655555556,loc_Individuals.txt,76,96,0.1,1,5,9,180,279,J48
1,9,0.2,0.6,0.9,0.6,0.9,0.633333333,0.629213483,0.636363636,0.622222222,loc_Individuals.txt,76,96,0.15,1,5,9,180,9,J48
2,9,0.2,0.6,0.9,0.6,0.9,0.629770992,0.62835249,0.630769231,0.625954198,loc_Individuals.txt,0,131,0.2,1,5,9,262,66,J48
2,9,0.2,0.6,0.9,0.6,0.9,0.576335878,0.581132075,0.574626866,0.58778626,loc_Individuals.txt,0,131,0.25,1,5,9,262,2,J48
