
2,5,0.2,0.5,0.85,0.6,0.9,0.6596534653465347, 0.7144340602284528, 0.7242105263157895, 0.7049180327868853,loc_All.txt,0,1111,0.49999999999999994,1.0,5,9,808,233,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6150990099009901, 0.6829765545361876, 0.6795131845841785, 0.6864754098360656,loc_All.txt,0,1111,0.5499999999999999,1.0,5,9,808,127,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6336633663366337, 0.7034068136272545, 0.6882352941176471, 0.7192622950819673,loc_All.txt,0,1111,0.6,1.0,5,9,808,79,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.5915841584158416, 0.6646341463414634, 0.6592741935483871, 0.6700819672131147,loc_All.txt,0,1111,0.65,1.0,5,9,808,52,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6311881188118812, 0.6971544715447154, 0.6915322580645161, 0.7028688524590164,loc_All.txt,0,1111,0.7000000000000001,1.0,5,9,808,34,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.5977722772277227, 0.6707193515704154, 0.6633266533066132, 0.6782786885245902,loc_All.txt,0,1111,0.7500000000000001,1.0,5,9,808,25,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6175742574257426, 0.6837256908904811, 0.6830265848670757, 0.6844262295081968,loc_All.txt,0,1111,0.8000000000000002,1.0,5,9,808,16,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6039603960396039, 0.6747967479674797, 0.6693548387096774, 0.680327868852459,loc_All.txt,0,1111,0.8500000000000002,1.0,5,9,808,3,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6584158415841584, 0.7217741935483871, 0.7103174603174603, 0.7336065573770492,loc_All.txt,17,1111,0.44999999999999996,1.0,5,9,808,549,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6745049504950495, 0.729145211122554, 0.7329192546583851, 0.7254098360655737,loc_All.txt,17,1111,0.49999999999999994,1.0,5,9,808,170,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6101485148514851, 0.6749226006191951, 0.6798336798336798, 0.6700819672131147,loc_All.txt,17,1111,0.5499999999999999,1.0,5,9,808,80,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6435643564356436, 0.6968421052631579, 0.7164502164502164, 0.6782786885245902,loc_All.txt,17,1111,0.6,1.0,5,9,808,39,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6113861386138614, 0.6715481171548117, 0.6858974358974359, 0.6577868852459017,loc_All.txt,17,1111,0.65,1.0,5,9,808,26,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6373762376237624, 0.7043390514631686, 0.6938369781312127, 0.7151639344262295,loc_All.txt,17,1111,0.7000000000000001,1.0,5,9,808,14,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6225247524752475, 0.6884576098059244, 0.6863543788187373, 0.6905737704918032,loc_All.txt,17,1111,0.7500000000000001,1.0,5,9,808,10,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.5866336633663366, 0.6712598425196851, 0.6458333333333334, 0.6987704918032787,loc_All.txt,17,1111,0.8000000000000002,1.0,5,9,808,5,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.5903465346534653, 0.6659939455095862, 0.6560636182902585, 0.6762295081967213,loc_All.txt,17,1111,0.8500000000000002,1.0,5,9,808,2,J48
2,5,0.2,0.5,0.85,0.6,0.9,0.6274752475247525, 0.700497512437811, 0.6808510638297872, 0.7213114754098361,loc_All.txt,77,1111,0.44999999999999996,1.0,5,9,808,417,J48
